Venue,Venue Size,Venue Type,Venue Page,Artist,Show Title,Show Date,Show Information,Ticket Purchase Page
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Tee Grizzley,Forever My Moment Tour,9/16/2025,https://www.thecomplexslc.com/event-2700.htm,https://tickets.thecomplexslc.com/event/tee-grizzley-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Sunny Day Real Estate,Tour 2025,9/17/2025,https://www.thecomplexslc.com/event-2656.htm,https://tickets.thecomplexslc.com/event/sunny-day-real-estate-slc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Cursive,Tour 2025,9/17/2025,https://www.thecomplexslc.com/event-2656.htm,https://tickets.thecomplexslc.com/event/sunny-day-real-estate-slc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Citizen Soldier,The Secret Songs Tour | An Acoustic Evening with Jake & Wonitta,9/18/2025,https://www.thecomplexslc.com/event-2690.htm,https://tickets.thecomplexslc.com/event/citizen-soldier-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,That Mexican OT,Recess Tour,9/18/2025,https://www.thecomplexslc.com/event-2716.htm,https://tickets.thecomplexslc.com/event/that-mexican-ot-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,DRODi,Recess Tour,9/18/2025,https://www.thecomplexslc.com/event-2716.htm,https://tickets.thecomplexslc.com/event/that-mexican-ot-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,RNB.FOEMOB,Recess Tour,9/18/2025,https://www.thecomplexslc.com/event-2716.htm,https://tickets.thecomplexslc.com/event/that-mexican-ot-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,David Archuleta,David Archuleta,9/19/2025,https://www.thecomplexslc.com/event-2708.htm,https://tickets.thecomplexslc.com/event/david-archuleta-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Alexandra John,Alexandra John,9/19/2025,https://www.thecomplexslc.com/event-2708.htm,https://tickets.thecomplexslc.com/event/david-archuleta-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Spacey Jane,If That Makes Sense Tour,9/23/2025,https://www.thecomplexslc.com/event-2679.htm,https://tickets.thecomplexslc.com/event/spacey-jane-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Belair Lip Bombs,If That Makes Sense Tour,9/23/2025,https://www.thecomplexslc.com/event-2679.htm,https://tickets.thecomplexslc.com/event/spacey-jane-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Paper Kites,2025 Fall Tour,9/24/2025,https://www.thecomplexslc.com/event-2658.htm,https://www.thecomplexslc.com/event-2658.htm
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Stacey Ryan,Headline Tour,9/26/2025,https://www.thecomplexslc.com/event-2685.htm,https://tickets.thecomplexslc.com/event/stacey-ryan-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,RICO NASTY,LETHAL NORTH AMERICA,9/26/2025,https://www.thecomplexslc.com/event-2705.htm,https://tickets.thecomplexslc.com/event/rico-nasty-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,ALESTORM,Fall 2025 Tour,9/27/2025,https://www.thecomplexslc.com/event-2675.htm,https://tickets.thecomplexslc.com/event/alestorm-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,GLORYHAMMER,Fall 2025 Tour,9/27/2025,https://www.thecomplexslc.com/event-2675.htm,https://tickets.thecomplexslc.com/event/alestorm-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,GLYPH,Fall 2025 Tour,9/27/2025,https://www.thecomplexslc.com/event-2675.htm,https://tickets.thecomplexslc.com/event/alestorm-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Gary Numan,Gary Numan,9/29/2025,https://www.thecomplexslc.com/event-2691.htm,https://tickets.thecomplexslc.com/event/gary-numan-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,TREMOURS,TREMOURS,9/29/2025,https://www.thecomplexslc.com/event-2691.htm,https://tickets.thecomplexslc.com/event/gary-numan-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Big Wild,Wild Child Tour,9/30/2025,https://www.thecomplexslc.com/event-2681.htm,https://tickets.thecomplexslc.com/event/big-wild-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,CAVALERA CHAOS A.D.,CAVALERA CHAOS A.D.,10/2/2025,https://www.thecomplexslc.com/event-2706.htm,https://tickets.thecomplexslc.com/event/cavalera-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Fear Factory,Fear Factory,10/2/2025,https://www.thecomplexslc.com/event-2706.htm,https://tickets.thecomplexslc.com/event/cavalera-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,BETWEEN FRIENDS,WOW! Tour,10/3/2025,https://www.thecomplexslc.com/event-2714.htm,https://tickets.thecomplexslc.com/event/between-friends-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Wolf Alice,North American Tour 2025,10/4/2025,https://www.thecomplexslc.com/event-2687.htm,https://tickets.thecomplexslc.com/event/wolf-alice-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Mon RovÎa,A Place To Gather Tour,10/4/2025,https://www.thecomplexslc.com/event-2697.htm,https://tickets.thecomplexslc.com/event/mon-rovia-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Bad Suns,Acceleratour 2025,10/8/2025,https://www.thecomplexslc.com/event-2707.htm,https://tickets.thecomplexslc.com/event/bad-suns-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,PUP & Jeff Rosenstock,Friendshipness Tour,10/9/2025,https://www.thecomplexslc.com/event-2661.htm,https://tickets.thecomplexslc.com/event/pup-jeff-rosenstock-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Ekko Astral,Friendshipness Tour,10/9/2025,https://www.thecomplexslc.com/event-2661.htm,https://tickets.thecomplexslc.com/event/pup-jeff-rosenstock-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Pecos & The Rooftops,Pecos & The Rooftops,10/9/2025,https://www.thecomplexslc.com/event-2663.htm,https://tickets.thecomplexslc.com/event/pecos-the-rooftops-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Austin Meade,Austin Meade,10/9/2025,https://www.thecomplexslc.com/event-2663.htm,https://tickets.thecomplexslc.com/event/pecos-the-rooftops-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Beaches,No Hard Feelings Tour,10/11/2025,https://www.thecomplexslc.com/event-2695.htm,https://tickets.thecomplexslc.com/event/the-beaches-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Annie Dirusso,No Hard Feelings Tour,10/11/2025,https://www.thecomplexslc.com/event-2695.htm,https://tickets.thecomplexslc.com/event/the-beaches-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Aidan Bissett,shut up and love me tour,10/14/2024,https://www.thecomplexslc.com/event-2684.htm,https://tickets.thecomplexslc.com/event/aidan-bissett-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Noah Floersch,Something 'Bout a Tour,10/17/2025,https://www.thecomplexslc.com/event-2709.htm,https://tickets.thecomplexslc.com/event/noah-floersch-tcsl
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Balu Brigada,Portal North America Tour,10/18/2025,https://www.thecomplexslc.com/event-2696.htm,https://tickets.thecomplexslc.com/event/balu-brigada-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Kublai Khan TX,Kublai Khan TX,10/20/2025,https://www.thecomplexslc.com/event-2672.htm,https://tickets.thecomplexslc.com/event/kublai-khan-tx-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Drain,Drain,10/20/2025,https://www.thecomplexslc.com/event-2672.htm,https://tickets.thecomplexslc.com/event/kublai-khan-tx-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Gideon,Gideon,10/20/2025,https://www.thecomplexslc.com/event-2672.htm,https://tickets.thecomplexslc.com/event/kublai-khan-tx-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Guilt Trip,Guilt Trip,10/20/2025,https://www.thecomplexslc.com/event-2672.htm,https://tickets.thecomplexslc.com/event/kublai-khan-tx-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,sombr,The Late Nights & Young Romance Tour ,10/21/2025,https://www.thecomplexslc.com/event-2673.htm,https://tickets.thecomplexslc.com/event/sombr-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Devon Gabriella,The Late Nights & Young Romance Tour ,10/21/2025,https://www.thecomplexslc.com/event-2673.htm,https://tickets.thecomplexslc.com/event/sombr-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Surfer Girl,Skydiving Tour,10/23/2025,https://www.thecomplexslc.com/event-2680.htm,https://tickets.thecomplexslc.com/event/surfer-girl-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Bikini Trill,Skydiving Tour,10/23/2025,https://www.thecomplexslc.com/event-2680.htm,https://tickets.thecomplexslc.com/event/surfer-girl-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Tessellated,Skydiving Tour,10/23/2025,https://www.thecomplexslc.com/event-2680.htm,https://tickets.thecomplexslc.com/event/surfer-girl-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Band CAMINO,The NeverAlways Tour,10/26/2025,https://www.thecomplexslc.com/event-2715.htm,https://tickets.thecomplexslc.com/event/the-band-camino-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,almost monday,The NeverAlways Tour,10/26/2025,https://www.thecomplexslc.com/event-2715.htm,https://tickets.thecomplexslc.com/event/the-band-camino-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,grandson,INERTIA TOUR,10/28/2025,https://www.thecomplexslc.com/event-2713.htm,https://tickets.thecomplexslc.com/event/grandson-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Bob Vylan,INERTIA TOUR,10/28/2025,https://www.thecomplexslc.com/event-2713.htm,https://tickets.thecomplexslc.com/event/grandson-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Garbage,Happy Endings,10/29/2025,https://www.thecomplexslc.com/event-2662.htm,https://tickets.thecomplexslc.com/event/garbage-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Starcrawler,Happy Endings,10/29/2025,https://www.thecomplexslc.com/event-2662.htm,https://tickets.thecomplexslc.com/event/garbage-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Ethan Regan,I Almost Graduated Tour,10/31/2025,https://www.thecomplexslc.com/event-2693.htm,https://tickets.thecomplexslc.com/event/ethan-regan-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Palmyra ,I Almost Graduated Tour,10/31/2025,https://www.thecomplexslc.com/event-2693.htm,https://tickets.thecomplexslc.com/event/ethan-regan-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Living Tombstone,TLT World Tour 2025,11/4/2025,https://www.thecomplexslc.com/event-2637.htm,https://tickets.thecomplexslc.com/event/the-living-tombstone/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Bladee,Martyr Tour,11/7/2025,https://www.thecomplexslc.com/event-2682.htm,https://tickets.thecomplexslc.com/event/bladee-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Adam Melchor,The Diary Of Living,11/7/2025,https://www.thecomplexslc.com/event-2703.htm,https://tickets.thecomplexslc.com/event/adam-melchor-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Maddie Zahm,The Sad & Sexy Tour,11/8/2025,https://www.thecomplexslc.com/event-2633.htm,https://tickets.thecomplexslc.com/event/maddie-zahm-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Mercer Henderson,The Sad & Sexy Tour,11/8/2025,https://www.thecomplexslc.com/event-2633.htm,https://tickets.thecomplexslc.com/event/maddie-zahm-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,SOFIA ISELLA,"You'll Understand More, Dick. US Tour 2025",11/10/2025,https://www.thecomplexslc.com/event-2718.htm,https://tickets.thecomplexslc.com/event/sofia-isella-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Dylan Gossett,The Westward Tour,11/11/2025,https://www.thecomplexslc.com/event-2688.htm,https://tickets.thecomplexslc.com/event/dylan-gossett-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Willow Avalon,The Westward Tour,11/11/2025,https://www.thecomplexslc.com/event-2688.htm,https://tickets.thecomplexslc.com/event/dylan-gossett-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Buffalo Traffic Jam,The Westward Tour,11/11/2025,https://www.thecomplexslc.com/event-2688.htm,https://tickets.thecomplexslc.com/event/dylan-gossett-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Eli Young Band,Strange Hours Tour,11/13/2025,https://www.thecomplexslc.com/event-2689.htm,https://tickets.thecomplexslc.com/event/eli-young-band-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Lil Peep,Lil Peep Memorial Show,11/15/2025,https://www.thecomplexslc.com/event-2704.htm,https://tickets.thecomplexslc.com/event/lil-peep-memorial-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Happy Fits,Tour 2025,11/21/2025,https://www.thecomplexslc.com/event-2678.htm,https://tickets.thecomplexslc.com/event/the-happy-fits-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Lil Darkie,The Greatest Show in Human History,12/18/2025,https://www.thecomplexslc.com/event-2701.htm,https://tickets.thecomplexslc.com/event/lil-darkie-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Dean Lewis,The Epilogue World Tour,1/7/2026,https://www.thecomplexslc.com/event-2579.htm,https://tickets.thecomplexslc.com/event/dean-lewis-slc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,LORD OF THE LOST,Dark Winter Tour 2026,2/5/2026,https://www.thecomplexslc.com/event-2694.htm,https://tickets.thecomplexslc.com/event/lotl-tbm-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,HE BIRTHDAY MASSACRE,Dark Winter Tour 2026,2/5/2026,https://www.thecomplexslc.com/event-2694.htm,https://tickets.thecomplexslc.com/event/lotl-tbm-tcslc/
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Vandoliers,Vandoliers,6/25/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/2dryzc6i5vabnjhr7quu7nxfl4
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Adeem The Artist,Adeem The Artist,6/25/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/2dryzc6i5vabnjhr7quu7nxfl4
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,James Hardy & The Fire / The Last Light,James Hardy & The Fire / The Last Light,6/26/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/4hriqdvvhvg4ljoueevdw4w45a
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,PROMISCUOUS,PROMISCUOUS,6/27/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/cq5pnwvalzgmroqqpbvct47ufi
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Y2K Dance Night,Y2K Dance Night,6/27/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/cq5pnwvalzgmroqqpbvct47ufi
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,PIJAMADA,The Official ¡DYKED! Pride Party,6/28/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/ftvazq43pbeidele67pp7yzvbu
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,SAPPHIC FACTORY,SAPPHIC FACTORY,7/5/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/5dl6clyp7jezvdzco2ljjgf2ne
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,QUEER JOY PARTY,QUEER JOY PARTY,7/5/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/5dl6clyp7jezvdzco2ljjgf2ne
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Aurhe,Aurhe,7/10/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/hup7rouhwraq5k2xcbhftelufa
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Drusky,Drusky,7/10/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/hup7rouhwraq5k2xcbhftelufa
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,The Stoats,The Stoats,7/10/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/hup7rouhwraq5k2xcbhftelufa
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Metalcore Night,Metalcore Night,7/11/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/kbqeo4yfprfdvemod6jai7rjie
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,After EARTHGANG: BLOCKPARTi,After EARTHGANG: BLOCKPARTi,7/12/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/ffqziuoux5abpldz7zzvpcxfwe
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,YOUNGNOTHING,YOUNGNOTHING,7/12/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/ffqziuoux5abpldz7zzvpcxfwe
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Nostalgic90's,Nostalgic90's,7/12/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/ffqziuoux5abpldz7zzvpcxfwe
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Caleb DeVroom,Caleb DeVroom,7/12/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/ffqziuoux5abpldz7zzvpcxfwe
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,JOHN GARCIA,JOHN GARCIA,7/13/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/udbgcqbphbaqjgh4o7q35jcuhi
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Telekinetic Yeti,Telekinetic Yeti,7/13/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/udbgcqbphbaqjgh4o7q35jcuhi
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Glory Trip,Glory Trip,7/13/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/udbgcqbphbaqjgh4o7q35jcuhi
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Ben Kweller,Cover The Mirrors Tour,7/14/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/eqnv737tmbggbagkprqmyhpbze
The Urban Lounge,Indoors,Small,https://www.theurbanloungeslc.com/,Ryman,Cover The Mirrors Tour,7/14/2025,https://www.theurbanloungeslc.com/,https://www.24tix.com/event/eqnv737tmbggbagkprqmyhpbze
